WITTCASE NUMBER: HA000169
SAMPLE NUMBER:   26
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  AO     	  AO'		  MPA     	  MPA'		
 68.52   	 -10.17		  8.34   	-111.90		
 68.48   	 -15.26		  7.89   	 -40.69		
 68.42   	 -15.26		  7.73   	  55.95		
 68.36   	 -20.35		  7.96   	 116.99		
 68.28   	 -25.43		  8.42   	 183.11		
 68.18   	 -30.52		  9.16   	 274.67		
 68.06   	 -30.52		 10.25   	 218.72		
 67.93   	 -25.43		 11.13   	 213.63		
 67.83   	 -30.52		 11.98   	 203.46		
 67.71   	 -15.26		 12.80   	  55.95		
 67.65   	 -15.26		 13.02   	 -91.56		
 67.59   	 -15.26		 12.66   	-213.63		
 67.53   	   0.00		 11.80   	-295.01		
 67.53   	  -5.09		 10.62   	-279.75		
 67.51   	 -10.17		  9.50   	-259.41		
 67.47   	 -10.17		  8.46   	-264.50		
 67.43   	 -20.35		  7.41   	-223.80		
 67.34   	 -15.26		  6.51   	-122.07		
 67.28   	 -15.26		  6.02   	 -45.78		
 67.22   	 -20.35		  5.84(D)	  30.52		
 67.14   	 -15.26		  5.96   	  96.64		
 67.08   	 -10.17		  6.35   	 167.85		
 67.04   	 -10.17		  7.02   	 233.98		
 67.00   	  -5.09		  7.96   	 213.63		
 66.98   	   0.00		  8.81   	 152.59		
 66.98   	  -5.09		  9.42   	 127.16		
 66.96   	 -10.17		  9.93   	  55.95		
 66.92   	  -5.09		 10.15   	 -35.61		
 66.90   	 -10.17		 10.01   	 -96.64		
 66.86   	 -10.17		  9.62   	-137.33		
 66.82   	 -10.17		  9.07   	-142.42		
 66.77   	  -5.09		  8.50   	-127.16		
 66.75   	 -15.26		  8.00   	 -96.64		
 66.69   	 -10.17		  7.61   	 -40.69		
 66.65   	 -10.17		  7.45   	  10.17		
 66.61   	  -5.09		  7.49   	  40.69		
 66.59   	 -10.17		  7.65   	  40.69		
 66.55   	 -10.17		  7.81   	  30.52		
 66.51   	   0.00		  7.93   	  55.95		
 66.51   	  -5.09		  8.16   	  81.38		
 66.49   	 -10.17		  8.48   	  66.12		
 66.45   	 -15.26		  8.75   	 101.73		
 66.39   	  -5.09		  9.16   	 142.42		
 66.37   	 -10.17		  9.73   	 137.33		
 66.33   	 -10.17		 10.27   	 132.25		
 66.29   	 -15.26		 10.80   	 116.99		
 66.23   	 -15.26		 11.27   	  91.56		
 66.16   	 -15.26		 11.64   	  61.04		
 66.10   	 -15.26		 11.88   	  35.61		
 66.04   	 -20.35		 12.02   	   5.09		
 65.96   	 -15.26		 12.04   	 -30.52		
 65.90   	 -10.17		 11.92   	 -66.12		
 65.86   	 -20.35		 11.66   	-167.85		
 65.78   	 -15.26		 10.99   	 -96.64		
 65.72   	 -15.26		 10.60   	-116.99		
 65.66   	 -10.17		 10.13   	 -96.64		
 65.62   	 -25.43		  9.75   	 -71.21		
 65.51   	 -20.35		  9.46   	 -40.69		
 65.43   	 -25.43		  9.30   	   0.00		
 65.33   	 -15.26		  9.30   	  76.30		
 65.27   	 -25.43		  9.60   	 132.25		
 65.17   	 -20.35		 10.13   	 162.77		
 65.09   	 -15.26		 10.78   	 233.98		
 65.03   	 -15.26		 11.72   	 300.10		
 64.96   	 -15.26		 12.92   	 335.71		
 64.90   	 -10.17		 14.26   	 381.48		
 64.86   	 -10.17		 15.79   	 478.13		
 64.82   	 -10.17		 17.70   	 691.76		
 64.78   	 -15.26		 20.47   	 824.00		
 64.72   	 -25.43		 23.76   	 289.93		
 64.62   	 -40.69		 24.92   	-829.09		
 64.46   	 -45.78		 21.61   	-849.44		
 64.27   	 -40.69		 18.21   	 610.37		
 64.11   	 -25.43		 20.65   	 793.49		
 64.01   	 -20.35		 23.82   	 478.13		
 63.93   	  -5.09		 25.74   	1042.72		
 63.91   	  -5.09		 29.91   	1149.54		
 63.89   	 -35.61		 34.51   	1419.12		
 63.74   	 -25.43		 40.18   	-188.20		
 63.64   	 -25.43		 39.43   	-523.90		
 63.54   	 -30.52		 37.33   	-284.84		
 63.42   	 -35.61		 36.20   	-493.39		
 63.28   	 -35.61		 34.22   	-752.79		
 63.13   	 -35.61		 31.21   	-279.75		
 62.99   	 -30.52		 30.09   	 620.55		
 62.87   	 -20.35		 32.57   	1469.98		
 62.79   	 -20.35		 38.45   	1444.55		
 62.71   	 -15.26		 44.23   	1286.87		
 62.64   	 -10.17		 49.38   	 798.57		
 62.60   	 -35.61		 52.57(S)	-584.94		
 62.46   	 -40.69		 50.23   	-2075.27		
 62.30   	 -35.61		 41.93   	-3056.96		
 62.16   	 -40.69		 29.70   	-2787.37		
 61.99   	 -30.52		 18.56   	-2202.43		
 61.87   	 -30.52		  9.75   	-1810.78		
 61.75   	 -20.35		  2.50   	-1037.64		
 61.67(D)	   0.00		 -1.65(D)	  91.56		
 61.67   	  15.26		 -1.28   	1012.20		
 61.73   	  20.35		  2.77   	1632.75		
 61.81   	  35.61		  9.30   	1892.16		
 61.95   	  66.12		 16.87   	1765.00		
 62.22   	 122.07		 23.93   	1724.31		
 62.71   	 569.68		 30.82   	2726.34		
 64.98   	 488.30		 41.73   	 864.70		
 66.94   	 590.03		 45.19   	 610.37		
 69.30   	 610.37		 47.63   	  66.12		
 71.74   	 523.90		 47.89   	-244.15		
 73.83   	 361.14		 46.92   	-356.05		
 75.28   	 203.46		 45.49   	-417.09		
 76.09   	  96.64		 43.82   	-376.40		
 76.48   	  66.12		 42.32   	-315.36		
 76.74   	  96.64		 41.06   	-259.41		
 77.13   	 178.03		 40.02   	-218.72		
 77.84   	 254.32		 39.15   	-157.68		
 78.86   	 310.27		 38.51   	-167.85		
 80.10   	 320.45		 37.84   	-132.25		
 81.38   	 305.19		 37.31   	  30.52		
 82.60   	 264.50		 37.44   	 157.68		
 83.66   	 218.72		 38.07   	 233.98		
 84.54   	 193.29		 39.00   	 295.01		
 85.31   	 183.11		 40.18   	 320.45		
 86.04   	 203.46		 41.46   	 223.80		
 86.86   	 233.98		 42.36   	  71.21		
 87.79   	 269.58		 42.64   	 101.73		
 88.87   	 284.84		 43.05   	 132.25		
 90.01   	 289.93		 43.58   	  71.21		
 91.17   	 284.84		 43.87   	  20.35		
 92.31   	 483.21		 43.95   	-116.99		
 94.24   	 193.29		 43.48   	 -35.61		
 95.01   	 162.77		 43.34   	 -81.38		
 95.67   	 157.68		 43.01   	 -66.12		
 96.30   	 142.42		 42.75   	 -25.43		
 96.87   	 127.16		 42.64   	 -81.38		
 97.37   	 111.90		 42.32   	-157.68		
 97.82   	  96.64		 41.69   	-167.85		
 98.21   	  86.47		 41.02   	 -66.12		
 98.56   	  66.12		 40.75   	  50.86		
 98.82   	  50.86		 40.96   	  76.30		
 99.02   	  30.52		 41.26   	 106.82		
 99.15   	  20.35		 41.69   	  66.12		
 99.23(S)	   0.00		 41.95   	 -81.38		
 99.23   	 -10.17		 41.63   	-106.82		
 99.19   	 -20.35		 41.20   	 -50.86		
 99.10   	 -25.43		 41.00   	 -86.47		
 99.00   	 -40.69		 40.65   	-116.99		
 98.84   	 -45.78		 40.18   	-116.99		
 98.66   	 -55.95		 39.72   	-116.99		
 98.43   	 -55.95		 39.25   	-106.82		
 98.21   	 -61.04		 38.82   	-101.73		
 97.97   	 -71.21		 38.41   	-142.42		
 97.68   	 -76.30		 37.84   	-269.58		
 97.37   	 -71.21		 36.76   	-361.14		
 97.09   	-137.33		 35.32   	-406.92		
 96.54   	 -71.21		 33.69   	 -45.78		
 96.26   	 -76.30		 33.51   	-228.89		
 95.95   	 -91.56		 32.59   	-330.62		
 95.58   	-101.73		 31.27   	-356.05		
 95.18   	-106.82		 29.85   	-244.15		
 94.75   	-116.99		 28.87   	-127.16		
 94.28   	-122.07		 28.36   	 -40.69		
 93.79   	-127.16		 28.20   	 289.93		
 93.29   	-127.16		 29.36   	 676.50		
 92.78   	-132.25		 32.06   	 691.76		
 92.25   	-137.33		 34.83   	 406.92		
 91.70   	-152.59		 36.46   	  45.78		
 91.09   	-157.68		 36.64   	-127.16		
 90.46   	-167.85		 36.13   	-254.32		
 89.79   	-183.11		 35.12   	-330.62		
 89.05   	-183.11		 33.79   	-320.45		
 88.32   	-198.37		 32.51   	-274.67		
 87.53   	-193.29		 31.41   	-178.03		
 86.75   	-167.85		 30.70   	-111.90		
 86.08   	-147.51		 30.25   	 -66.12		
 85.49   	-116.99		 29.99   	 -40.69		
 85.03   	 -96.64		 29.83   	 -15.26		
 84.64   	 -81.38		 29.77   	 -30.52		
 84.31   	 -76.30		 29.64   	 -40.69		
 84.01   	 -71.21		 29.48   	 -45.78		
 83.72   	 -96.64		 29.30   	 -66.12		
 83.34   	-106.82		 29.03   	 -91.56		
 82.91   	-127.16		 28.67   	-111.90		
 82.40   	-132.25		 28.22   	-132.25		
 81.87   	-127.16		 27.69   	-132.25		
 81.36   	-116.99		 27.16   	-127.16		
 80.89   	-111.90		 26.65   	-137.33		
 80.45   	-111.90		 26.10   	-142.42		
 80.00   	-111.90		 25.53   	-106.82		
 79.55   	-101.73		 25.11   	 -76.30		
 79.15   	-106.82		 24.80   	 -61.04		
 78.72   	-106.82		 24.56   	 -15.26		
 78.29   	-101.73		 24.50   	  35.61		
 77.88   	 -96.64		 24.64   	  71.21		
 77.50   	 -91.56		 24.92   	  71.21		
 77.13   	 -91.56		 25.21   	  55.95		
 76.76   	 -91.56		 25.43   	  35.61		
 76.40   	 -81.38		 25.57   	  25.43		
 76.07   	 -81.38		 25.68   	 -10.17		
 75.75   	 -81.38		 25.64   	 -45.78		
 75.42   	 -76.30		 25.45   	 -66.12		
 75.12   	 -71.21		 25.19   	 -76.30		
 74.83   	 -71.21		 24.88   	 -91.56		
 74.55   	 -61.04		 24.52   	-101.73		
 74.30   	 -66.12		 24.11   	 -91.56		
 74.04   	 -66.12		 23.74   	 -66.12		
 73.77   	 -55.95		 23.48   	 -30.52		
 73.55   	 -55.95		 23.36   	 -20.35		
 73.33   	 -55.95		 23.28   	 -30.52		
 73.10   	 -55.95		 23.15   	 -25.43		
 72.88   	 -61.04		 23.05   	 -40.69		
 72.63   	 -55.95		 22.89   	 -25.43		
 72.41   	 -55.95		 22.79   	  30.52		
 72.19   	 -50.86		 22.91   	  66.12		
 71.98   	 -45.78		 23.17   	 101.73		
 71.80   	 -50.86		 23.58   	 152.59		
 71.60   	 -50.86		 24.19   	 228.89		
 71.39   	 -45.78		 25.11   	 188.20		
 71.21   	 -45.78		 25.86   	 -66.12		
 71.03   	 -45.78		 25.60   	-300.10		
 70.84   	 -50.86		 24.39   	-350.97		
 70.64   	 -45.78		 22.99   	-376.40		
 70.46   	 -50.86		 21.49   	-396.74		
 70.25   	 -40.69		 19.90   	-366.22		
 70.09   	 -45.78		 18.43   	-310.27		
 69.91   	 -35.61		 17.19   	-249.24		
 69.77   	 -30.52		 16.20   	-172.94		
 69.64   	 -20.35		 15.50   	 -76.30		
 69.56   	 -20.35		 15.20   	  -5.09		
 69.48   	 -20.35		 15.18   	  81.38		
 69.40   	 -20.35		 15.50   	 142.42		
 69.32   	 -15.26		 16.07   	 152.59		
 69.26   	 -15.26		 16.68   	 147.51		
 69.20   	 -25.43		 17.27   	 132.25		
 69.09   	 -20.35		 17.80   	  96.64		
 69.01   	 -20.35		 18.19   	  45.78		
 68.93   	 -25.43		 18.37   	   5.09		
 68.83   	 -20.35		 18.39   	 -30.52		
 68.75   	 -20.35		 18.27   	 -55.95		
 68.67   	 -20.35		 18.05   	 -81.38		
 68.59   	 -20.35		 17.72   	 -91.56		
 68.50   	 -20.35		 17.35   	 -81.38		
 68.42   	 -25.43		 17.03   	 -91.56		
 68.32   	 -15.26		 16.66   	 -76.30		
 68.26   	 -15.26		 16.36   	 -61.04		
 68.20   	 -15.26		 16.11   	 -66.12		
 68.14   	 -10.17		 15.85   	 -55.95		
 68.10   	 -15.26		 15.63   	 -45.78		
 68.04   	 -10.17		 15.44   	 -25.43		
 68.00   	 -10.17		 15.34   	 -15.26		
 67.95   	 -15.26		 15.28   	 -10.17		
 67.89   	 -15.26		 15.24   	 -20.35		
 67.83   	 -15.26		 15.16   	  -5.09		
 67.77   	 -15.26		 15.14   	   0.00		
 67.71   	 -15.26		 15.14   	   0.00		
 67.65   	 -10.17		 15.14   	   5.09		
 67.61   	 -10.17		 15.16   	   5.09		
 67.57   	  -5.09		 15.18   	   5.09		
 67.55   	 -10.17		 15.20   	   5.09		
 67.51   	  -5.09		 15.22   	   0.00		
 67.49   	  -5.09		 15.22   	 -20.35		
 67.47   	 -10.17		 15.14   	 -35.61		
 67.43   	 -15.26		 14.99   	 -45.78		
 67.36   	 -15.26		 14.81   	 -66.12		
 67.30   	 -15.26		 14.55   	 -71.21		
 67.24   	 -15.26		 14.26   	 -71.21		
 67.18   	 -15.26		 13.98   	 -71.21		
 67.12   	 -15.26		 13.69   	 -76.30		
 67.06   	 -10.17		 13.39   	 -81.38		
 67.02   	 -10.17		 13.06   	 -76.30		
 66.98   	  -5.09		 12.76   	 -50.86		
 66.96   	  -5.09		 12.55   	 -25.43		
 66.94   	  -5.09		 12.45   	  15.26		
 66.92   	 -10.17		 12.51   	  61.04		
 66.88   	 -10.17		 12.76   	 111.90		
 66.84   	 -15.26		 13.20   	 137.33		
 66.77   	 -15.26		 13.75   	 147.51		
 66.71   	 -25.43		 14.34   	 137.33		
 66.61   	 -20.35		 14.89   	  91.56		
 66.53   	 -20.35		 15.26   	  71.21		
 66.45   	 -25.43		 15.54   	  40.69		
 66.35   	 -50.86		 15.71   	-132.25		
 66.14   	 -15.26		 15.18   	-111.90		
 66.08   	 -15.26		 14.73   	-142.42		
 66.02   	 -15.26		 14.16   	-152.59		
 65.96   	 -15.26		 13.55   	-137.33		
 65.90   	 -20.35		 13.00   	-111.90		
 65.82   	 -20.35		 12.55   	 -55.95		
 65.74   	 -15.26		 12.33   	 -10.17		
 65.68   	 -20.35		 12.29   	  25.43		
 65.59   	 -25.43		 12.39   	  91.56		
 65.49   	 -25.43		 12.76   	 162.77		
 65.39   	 -25.43		 13.41   	 233.98		
 65.29   	 -20.35		 14.34   	 300.10		
 65.21   	 -20.35		 15.54   	 473.04		
 65.13   	 -15.26		 17.44   	 752.79		
 65.07   	 -20.35		 20.45   	1103.76		
 64.98   	 -20.35		 24.86   	1485.24		
 64.90   	 -25.43		 30.80   	1068.15		
 64.80   	 -30.52		 35.08   	-300.10		
 64.68   	 -25.43		 33.88   	-910.47		
 64.58   	 -25.43		 30.23   	  86.47		
 64.48   	 -30.52		 30.58   	-249.24		
 64.35   	 -20.35		 29.58   	-1485.24		
 64.27   	 -25.43		 23.64   	-1078.33		
 64.17   	 -25.43		 19.33   	-635.81		
 64.07   	 -61.04		 16.79   	-1154.62		
 63.82   	 -30.52		 12.17(D)	 539.16		
 63.70   	 -30.52		 14.32   	 961.34		
 63.58   	 -30.52		 18.17   	1266.53		
 63.46   	 -35.61		 23.23   	1464.90		
 63.32   	 -35.61		 29.09   	1327.56		
 63.17   	 -30.52		 34.40   	 996.94		
 63.05   	 -30.52		 38.39   	 890.13		
 62.93   	 -25.43		 41.95   	 829.09		
 62.83   	 -20.35		 45.27   	 412.00		
 62.75   	 -25.43		 46.92(S)	-539.16		
 62.64   	 -25.43		 44.76   	-1139.36		
 62.54   	 -35.61		 40.20   	-1500.50		
 62.40   	 -35.61		 34.20   	-1719.22		
 62.26   	 -30.52		 27.32   	-1210.58		
 62.14   	 -30.52		 22.48   	-651.07		
 62.01   	 -15.26		 19.88   	-295.01		
 61.95   	  -5.09		 18.70   	 -86.47		
 61.93(D)	   5.09		 18.35   	 -61.04		
 61.95   	  25.43		 18.11   	 254.32		
 62.05   	  55.95		 19.13   	 834.18		
 62.28   	  96.64		 22.46   	1037.64		
 62.67   	 183.11		 26.61   	 783.31		
 63.40   	 320.45		 29.75   	 595.11		
 64.68   	 498.47		 32.13   	 432.35		
 66.67   	1398.77		 33.86   	 722.28		
 72.27   	 681.58		 36.74   	 523.90		
 74.99   	 498.47		 38.84   	  76.30		
 76.99   	 284.84		 39.15   	-178.03		
 78.13   	 101.73		 38.43   	  30.52		
 78.53   	  20.35		 38.56   	  35.61		
 78.62   	  45.78		 38.70   	  45.78		
 78.80   	 142.42		 38.88   	 137.33		
 79.37   	 254.32		 39.43   	 -61.04		
 80.39   	 335.71		 39.19   	-178.03		
 81.73   	 391.66		 38.47   	-157.68		
 83.30   	 386.57		 37.84   	-142.42		
 84.84   	 345.88		 37.27   	  55.95		
 86.23   	 300.10		 37.50   	 239.06		
 87.43   	 254.32		 38.45   	 167.85		
 88.44   	 228.89		 39.12   	 -35.61		
 89.36   	 228.89		 38.98   	 -10.17		
 90.27   	 259.41		 38.94   	 147.51		
 91.31   	 295.01		 39.53   	  20.35		
 92.49   	 325.53		 39.61   	 -35.61		
 93.79   	 335.71		 39.47   	 116.99		
 95.14   	 325.53		 39.94   	 218.72		
 96.44   	 300.10		 40.81   	 188.20		
 97.64   	 264.50		 41.57   	 101.73		
 98.70   	 228.89		 41.97   	  76.30		
 99.61   	 381.48		 42.28   	 183.11		
101.14   	 167.85		 43.01   	-132.25		
101.81   	 157.68		 42.48   	 -81.38		
102.44   	 147.51		 42.16   	   0.00		
103.03   	 132.25		 42.16   	-101.73		
103.56   	 111.90		 41.75   	-167.85		
104.01   	  96.64		 41.08   	-101.73		
104.39   	  71.21		 40.67   	-101.73		
104.68   	  40.69		 40.26   	-101.73		
104.84   	  20.35		 39.86   	  10.17		
104.92   	   5.09		 39.90   	  66.12		
104.94(S)	 -10.17		 40.16   	  55.95		
104.90   	 -15.26		 40.39   	  91.56		
104.84   	 -20.35		 40.75   	  86.47		
104.76   	 -15.26		 41.10   	 -20.35		
104.70   	 -25.43		 41.02   	 -81.38		
104.60   	 -30.52		 40.69   	 -96.64		
104.48   	 -40.69		 40.31   	-127.16		
104.31   	 -55.95		 39.80   	-167.85		
104.09   	 -55.95		 39.12   	-198.37		
103.87   	 -61.04		 38.33   	-183.11		
103.62   	 -71.21		 37.60   	-157.68		
103.34   	 -76.30		 36.97   	-172.94		
103.03   	 -71.21		 36.28   	-147.51		
102.75   	 -66.12		 35.69   	 -66.12		
102.48   	-152.59		 35.42   	-345.88		
101.87   	 -81.38		 34.04   	-269.58		
101.55   	 -81.38		 32.96   	-244.15		
101.22   	 -86.47		 31.98   	-213.63		
100.87   	 -91.56		 31.13   	-320.45		
100.51   	 -96.64		 29.85   	-371.31		
100.12   	-101.73		 28.36   	-289.93		
 99.71   	-111.90		 27.20   	-152.59		
 99.27   	-122.07		 26.59   	 142.42		
 98.78   	-132.25		 27.16   	 345.88		
 98.25   	-132.25		 28.55   	 366.22		
 97.72   	-142.42		 30.01   	 340.79		
 97.15   	-142.42		 31.37   	 203.46		
 96.58   	-152.59		 32.19   	  30.52		
 95.97   	-167.85		 32.31   	 -61.04		
 95.30   	-178.03		 32.06   	 -71.21		
 94.59   	-193.29		 31.78   	-137.33		
 93.81   	-203.46		 31.23   	-137.33		
 93.00   	-208.54		 30.68   	 -40.69		
 92.17   	-213.63		 30.52   	 -15.26		
 91.31   	-213.63		 30.46   	 -66.12		
 90.46   	-198.37		 30.19   	 -96.64		
 89.66   	-172.94		 29.81   	-106.82		
 88.97   	-152.59		 29.38   	-142.42		
 88.36   	-127.16		 28.81   	-167.85		
 87.85   	-101.73		 28.14   	-122.07		
 87.45   	 -91.56		 27.65   	-127.16		
 87.08   	 -96.64		 27.14   	-152.59		
 86.69   	-111.90		 26.53   	-142.42		
 86.25   	-127.16		 25.96   	-127.16		
 85.74   	-137.33		 25.45   	-122.07		
 85.19   	-147.51		 24.96   	-111.90		
 84.60   	-147.51		 24.52   	 -76.30		
 84.01   	-142.42		 24.21   	 -45.78		
 83.44   	-137.33		 24.03   	 -30.52		
 82.89   	-127.16		 23.91   	   0.00		
 82.38   	-111.90		 23.91   	  20.35		
 81.93   	-111.90		 23.99   	  35.61		
 81.48   	-116.99		 24.13   	  55.95		
 81.02   	-111.90		 24.35   	  71.21		
 80.57   	-122.07		 24.64   	  71.21		
 80.08   	-111.90		 24.92   	  71.21		
 79.63   	-101.73		 25.21   	  76.30		
 79.23   	 -96.64		 25.51   	  61.04		
 78.84   	 -91.56		 25.76   	  25.43		
 78.47   	 -81.38		 25.86   	 -10.17		
 78.15   	 -71.21		 25.82   	 -55.95		
 77.86   	 -66.12		 25.60   	-101.73		
 77.60   	 -61.04		 25.19   	-132.25		
 77.35   	 -55.95		 24.66   	-142.42		
 77.13   	 -61.04		 24.09   	-147.51		
 76.89   	 -66.12		 23.50   	-157.68		
 76.62   	 -71.21		 22.87   	-157.68		
 76.34   	 -71.21		 22.24   	-106.82		
 76.05   	 -55.95		 21.81   	 -50.86		
 75.83   	 -50.86		 21.61   	 -35.61		
 75.63   	 -45.78		 21.46   	 -20.35		
 75.44   	 -40.69		 21.38   	   0.00		
 75.28   	 -50.86		 21.38   	   0.00		
 75.08   	 -45.78		 21.38   	  30.52		
 74.89   	 -40.69		 21.51   	  86.47		
 74.73   	 -45.78		 21.85   	  91.56		
 74.55   	 -45.78		 22.22   	  76.30		
 74.36   	 -50.86		 22.52   	  45.78		
 74.16   	 -45.78		 22.71   	  25.43		
 73.98   	 -40.69		 22.81   	 -25.43		
 73.81   	 -40.69		 22.71   	 -96.64		
 73.65   	 -35.61		 22.32   	 -81.38		
 73.51   	 -25.43		 21.99   	 -40.69		
 73.41   	 -35.61		 21.83   	-178.03		
 73.27   	 -30.52		 21.12   	-361.14		
 73.14   	 -25.43		 19.67   	-417.09		
 73.04   	 -30.52		 18.01   	-452.69		
 72.92   	 -20.35		 16.20   	-422.18		
 72.84   	 -20.35		 14.51   	-300.10		
 72.76   	 -20.35		 13.31   	-147.51		
 72.68   	 -20.35		 12.72   	 -10.17		
 72.59   	 -20.35		 12.68   	 106.82		
 72.51   	 -10.17		 13.10   	 203.46		
 72.47   	 -15.26		 13.92   	 254.32		
 72.41   	 -15.26		 14.93   	 259.41		
 72.35   	 -15.26		 15.97   	 223.80		
 72.29   	 -15.26		 16.87   	 188.20		
 72.23   	 -10.17		 17.62   	 132.25		
 72.19   	 -10.17		 18.15   	  55.95		
 72.15   	 -15.26		 18.37   	 -30.52		
 72.09   	 -20.35		 18.25   	-101.73		
 72.00   	 -15.26		 17.84   	-147.51		
 71.94   	 -20.35		 17.25   	-167.85		
 71.86   	 -15.26		 16.58   	-172.94		
 71.80   	 -20.35		 15.89   	-162.77		
 71.72   	 -15.26		 15.24   	-132.25		
 71.66   	 -15.26		 14.71   	-101.73		
 71.60   	 -10.17		 14.30   	 -81.38		
 71.56   	 -10.17		 13.98   	 -50.86		
 71.52   	 -10.17		 13.77   	  -5.09		
 71.47   	   0.00		 13.75   	  20.35		
 71.47   	  -5.09		 13.84   	  30.52		
 71.45   	 -10.17		 13.96   	  30.52		
 71.41   	 -15.26		 14.08   	  35.61		
 71.35   	 -10.17		 14.22   	  30.52		
 71.31   	 -10.17		 14.34   	  30.52		
 71.27   	 -15.26		 14.47   	  20.35		
 71.21   	 -15.26		 14.55   	   0.00		
 71.15   	 -15.26		 14.55   	 -15.26		
 71.09   	 -15.26		 14.49   	 -20.35		
 71.03   	 -15.26		 14.40   	 -30.52		
 70.97   	 -15.26		 14.28   	 -35.61		
 70.91   	 -10.17		 14.14   	 -45.78		
 70.86   	 -10.17		 13.96   	 -35.61		
 70.82   	 -15.26		 13.81   	 -25.43		
 70.76   	 -15.26		 13.71   	 -35.61		
 70.70   	 -15.26		 13.57   	 -30.52		
 70.64   	 -15.26		 13.45   	 -15.26		
 70.58   	 -15.26		 13.39   	  -5.09		
 70.52   	 -20.35		 13.37   	 -10.17		
 70.44   	 -15.26		 13.33   	  -5.09		
 70.38   	 -20.35		 13.31   	   0.00		
 70.29   	 -15.26		 13.31   	   5.09		
 70.23   	 -15.26		 13.33   	  10.17		
 70.17   	 -15.26		 13.37   	   0.00		
 70.11   	 -20.35		 13.37   	   5.09		
 70.03   	 -15.26		 13.39   	   5.09		
 69.97   	 -20.35		 13.41   	 -10.17		
 69.89   	 -20.35		 13.37   	 -25.43		
 69.81   	 -25.43		 13.27   	 -25.43		
 69.70   	 -20.35		 13.16   	 -20.35		
 69.62   	 -20.35		 13.08   	  -5.09		
 69.54   	 -20.35		 13.06   	   0.00		
 69.46   	 -25.43		 13.06   	   5.09		
 69.36   	 -25.43		 13.08   	   5.09		
 69.26   	 -20.35		 13.10   	  10.17		
 69.18   	 -20.35		 13.14   	  10.17		
 69.09   	 -20.35		 13.18   	   0.00		
 69.01   	 -20.35		 13.18   	   0.00		
 68.93   	 -25.43		 13.18   	   5.09		
 68.83   	 -30.52		 13.20   	  15.26		
 68.71   	 -30.52		 13.27   	  10.17		
 68.59   	 -25.43		 13.31   	  -5.09		
 68.48   	 -30.52		 13.29   	 -20.35		
 68.36   	 -30.52		 13.20   	 -30.52		
 68.24   	 -35.61		 13.08   	 -55.95		
 68.10   	 -30.52		 12.86   	 -55.95		
 67.98   	 -25.43		 12.63   	 -66.12		
 67.87   	 -25.43		 12.37   	 -71.21		
 67.77   	 -25.43		 12.09   	 -86.47		
 67.67   	 -25.43		 11.74   	 -86.47		
 67.57   	 -30.52		 11.39   	 -66.12		
 67.45   	 -25.43		 11.13   	 -35.61		
 67.34   	 -25.43		 10.99(D)	   0.00		
 67.24   	 -30.52		 10.99   	  30.52		
 67.12   	 -35.61		 11.11   	  71.21		
 66.98   	 -35.61		 11.39   	  91.56		
 66.84   	 -35.61		 11.76   	 111.90		
 66.69   	 -35.61		 12.21   	 132.25		
 66.55   	 -35.61		 12.74   	 137.33		
 66.41   	 -35.61		 13.29   	 116.99		
 66.27   	 -35.61		 13.75   	  71.21		
 66.12   	 -55.95		 14.04   	  20.35		
 65.90   	 -30.52		 14.12   	 -61.04		
 65.78   	 -35.61		 13.88   	-111.90		
 65.64   	 -45.78		 13.43   	-127.16		
 65.45   	 -35.61		 12.92   	-127.16		
 65.31   	 -35.61		 12.41   	-122.07		
 65.17   	 -45.78		 11.92   	-111.90		
 64.98   	 -35.61		 11.48   	 -86.47		
 64.84   	 -35.61		 11.13   	 -15.26		
 64.70   	 -30.52		 11.07   	  61.04		
 64.58   	 -25.43		 11.31   	 142.42		
 64.48   	 -25.43		 11.88   	 244.15		
 64.37   	 -25.43		 12.86   	 315.36		
 64.27   	 -25.43		 14.12   	 350.97		
 64.17   	 -30.52		 15.52   	 467.95		
 64.05   	 -35.61		 17.40   	 549.34		
 63.91   	 -35.61		 19.59   	 564.60		
 63.76   	 -45.78		 21.85   	1200.40		
 63.58   	 -40.69		 26.65   	1169.88		
 63.42   	 -30.52		 31.33   	-259.41		
 63.30   	 -25.43		 30.29   	 223.80		
 63.19   	 -25.43		 31.19   	 437.43		
 63.09   	 -30.52		 32.94   	-1063.07		
 62.97   	 -30.52		 28.69   	-1068.15		
 62.85   	 -30.52		 24.41   	-783.31		
 62.73   	 -66.12		 21.28   	-1546.28		
 62.46   	 -30.52		 15.10   	  96.64		
 62.34   	 -30.52		 15.48   	 574.77		
 62.22   	 -35.61		 17.78   	 940.99		
 62.08   	 -35.61		 21.55   	1154.62		
 61.93   	 -25.43		 26.16   	 981.68		
 61.83   	 -30.52		 30.09   	 813.83		
 61.71   	 -35.61		 33.35   	 727.36		
 61.57   	 -25.43		 36.26   	 681.58		
 61.46   	 -25.43		 38.98   	 727.36		
 61.36   	 -25.43		 41.89   	-147.51		
 61.26   	 -30.52		 41.30   	-1022.38		
 61.14   	 -25.43		 37.21   	-1210.58		
 61.04   	 -30.52		 32.37   	-1241.09		
 60.92   	 -25.43		 27.41   	-793.49		
