WITTCASE NUMBER: HA000215
SAMPLE NUMBER:   34
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  RV     	  RV'		  FA     	  FA'		
 36.52   	 305.19		 79.88   	 -35.61		
 37.74   	 264.50		 79.74   	  -5.09		
 38.80   	 233.98		 79.71(D)	  10.17		
 39.74   	 193.29		 79.76   	  45.78		
 40.51   	 162.77		 79.94   	  96.64		
 41.16   	 137.33		 80.33   	 178.03		
 41.71   	 116.99		 81.04   	 289.93		
 42.18   	 101.73		 82.20   	 427.26		
 42.58   	  91.56		 83.91   	 584.94		
 42.95   	  76.30		 86.25   	 712.10		
 43.26   	  71.21		 89.09   	 803.66		
 43.54   	  71.21		 92.31   	 813.83		
 43.82   	  71.21		 95.56   	 742.62		
 44.11   	  71.21		 98.53   	 620.55		
 44.39   	  76.30		101.02   	 478.13		
 44.70   	  76.30		102.93   	 340.79		
 45.00   	  81.38		104.29   	 244.15		
 45.33   	  86.47		105.27   	 208.54		
 45.68   	  86.47		106.10   	 218.72		
 46.02   	  91.56		106.98   	 279.75		
 46.39   	  96.64		108.10   	 356.05		
 46.77   	  96.64		109.52   	 442.52		
 47.16   	 101.73		111.29   	 518.82		
 47.57   	 101.73		113.37   	 569.68		
 47.98   	 101.73		115.65   	 569.68		
 48.38   	 101.73		117.92   	 534.08		
 48.79   	 101.73		120.06   	 467.95		
 49.20   	 101.73		121.93   	 371.31		
 49.60   	 101.73		123.42   	 279.75		
 50.01   	 101.73		124.54   	 198.37		
 50.42   	  96.64		125.33   	 132.25		
 50.80   	  96.64		125.86   	  96.64		
 51.19   	  91.56		126.25   	  66.12		
 51.56   	  86.47		126.51   	  55.95		
 51.90   	  81.38		126.73   	  55.95		
 52.23   	  76.30		126.96   	  55.95		
 52.53   	  76.30		127.18   	  50.86		
 52.84   	  71.21		127.39   	  40.69		
 53.12   	  61.04		127.55   	  20.35		
 53.37   	  61.04		127.63(S)	  -5.09		
 53.61   	  55.95		127.61   	 -30.52		
 53.83   	  50.86		127.49   	 -66.12		
 54.04   	  50.86		127.22   	 -91.56		
 54.24   	  40.69		126.86   	-111.90		
 54.40   	  35.61		126.41   	-111.90		
 54.55   	  30.52		125.96   	-122.07		
 54.67   	  30.52		125.47   	-111.90		
 54.79   	  20.35		125.02   	-101.73		
 54.87   	  20.35		124.62   	-101.73		
 54.95   	  10.17		124.21   	 -91.56		
 54.99   	   5.09		123.84   	 -86.47		
 55.02(S)	   0.00		123.50   	 -76.30		
 55.02   	 -10.17		123.19   	 -76.30		
 54.97   	 -15.26		122.89   	 -81.38		
 54.91   	 -30.52		122.56   	 -86.47		
 54.79   	 -40.69		122.22   	 -91.56		
 54.63   	 -61.04		121.85   	 -96.64		
 54.38   	 -76.30		121.46   	-101.73		
 54.08   	 -91.56		121.06   	-111.90		
 53.71   	-116.99		120.61   	-127.16		
 53.24   	-142.42		120.10   	-132.25		
 52.68   	-172.94		119.57   	-132.25		
 51.98   	-198.37		119.04   	-127.16		
 51.19   	-233.98		118.53   	-127.16		
 50.25   	-264.50		118.03   	-137.33		
 49.20   	-300.10		117.48   	-152.59		
 48.00   	-325.53		116.87   	-167.85		
 46.69   	-350.97		116.19   	-218.72		
 45.29   	-371.31		115.32   	-249.24		
 43.80   	-396.74		114.32   	-274.67		
 42.22   	-412.00		113.22   	-300.10		
 40.57   	-422.18		112.02   	-320.45		
 38.88   	-432.35		110.74   	-330.62		
 37.15   	-437.43		109.42   	-330.62		
 35.40   	-437.43		108.10   	-320.45		
 33.65   	-437.43		106.82   	-295.01		
 31.90   	-432.35		105.64   	-249.24		
 30.17   	-422.18		104.64   	-198.37		
 28.48   	-412.00		103.84   	-152.59		
 26.84   	-396.74		103.23   	-106.82		
 25.25   	-386.57		102.81   	 -76.30		
 23.70   	-366.22		102.50   	 -76.30		
 22.24   	-356.05		102.20   	 -91.56		
 20.81   	-335.71		101.83   	-101.73		
 19.47   	-315.36		101.42   	-122.07		
 18.21   	-300.10		100.94   	-147.51		
 17.01   	-279.75		100.35   	-167.85		
 15.89   	-264.50		 99.67   	-162.77		
 14.83   	-249.24		 99.02   	-147.51		
 13.84   	-223.80		 98.43   	-127.16		
 12.94   	-208.54		 97.92   	 -91.56		
 12.11   	-198.37		 97.56   	 -66.12		
 11.31   	-172.94		 97.29   	 -35.61		
 10.62   	-162.77		 97.15   	 -25.43		
  9.97   	-152.59		 97.05   	 -20.35		
  9.36   	-137.33		 96.97   	 -30.52		
  8.81   	-137.33		 96.85   	 -40.69		
  8.26   	-122.07		 96.68   	 -45.78		
  7.77   	-106.82		 96.50   	 -55.95		
  7.34   	-101.73		 96.28   	 -61.04		
  6.94   	 -91.56		 96.03   	 -45.78		
  6.57   	 -86.47		 95.85   	 -40.69		
  6.23   	 -76.30		 95.69   	 -25.43		
  5.92   	 -66.12		 95.58   	 -10.17		
  5.66   	 -71.21		 95.54   	  10.17		
  5.37   	 -71.21		 95.58   	  30.52		
  5.09   	 -71.21		 95.71   	  40.69		
  4.80   	 -66.12		 95.87   	  25.43		
  4.54   	 -55.95		 95.97   	  15.26		
  4.31   	 -40.69		 96.03   	 -10.17		
  4.15   	 -30.52		 95.99   	 -35.61		
  4.03   	 -15.26		 95.85   	 -55.95		
  3.97   	  -5.09		 95.63   	 -66.12		
  3.95(D)	   0.00		 95.36   	 -55.95		
  3.95   	   5.09		 95.14   	 -40.69		
  3.97   	  15.26		 94.97   	 -25.43		
  4.03   	  20.35		 94.87   	 -10.17		
  4.11   	  20.35		 94.83   	   5.09		
  4.19   	  25.43		 94.85   	   5.09		
  4.29   	  30.52		 94.87   	  10.17		
  4.42   	  35.61		 94.91   	  -5.09		
  4.56   	  35.61		 94.89   	 -10.17		
  4.70   	  40.69		 94.85   	 -25.43		
  4.86   	  35.61		 94.75   	 -50.86		
  5.01   	  35.61		 94.55   	 -71.21		
  5.15   	  40.69		 94.26   	 -76.30		
  5.31   	  35.61		 93.96   	 -81.38		
  5.45   	  30.52		 93.63   	 -71.21		
  5.57   	  35.61		 93.35   	 -55.95		
  5.72   	  25.43		 93.12   	 -40.69		
  5.82   	  30.52		 92.96   	 -15.26		
  5.94   	  20.35		 92.90   	   5.09		
  6.02   	  20.35		 92.92   	   5.09		
  6.10   	  15.26		 92.94   	   0.00		
  6.16   	  10.17		 92.94   	 -30.52		
  6.21   	  10.17		 92.82   	 -45.78		
  6.25   	   5.09		 92.63   	 -66.12		
  6.27   	  10.17		 92.37   	 -81.38		
  6.31   	   0.00		 92.04   	 -81.38		
  6.31   	   5.09		 91.72   	 -76.30		
  6.33   	   0.00		 91.41   	 -76.30		
  6.33   	   0.00		 91.11   	 -66.12		
  6.33   	   0.00		 90.84   	 -45.78		
  6.33   	   5.09		 90.66   	 -30.52		
  6.35   	   0.00		 90.54   	 -15.26		
  6.35   	   5.09		 90.48   	 -15.26		
  6.37   	   0.00		 90.42   	 -15.26		
  6.37   	  10.17		 90.36   	 -25.43		
  6.41   	   0.00		 90.25   	 -30.52		
  6.41   	  10.17		 90.13   	 -45.78		
  6.45   	   5.09		 89.95   	 -61.04		
  6.47   	   5.09		 89.70   	 -71.21		
  6.49   	  10.17		 89.42   	 -76.30		
  6.53   	   5.09		 89.11   	 -81.38		
  6.55   	   5.09		 88.79   	 -71.21		
  6.57   	   5.09		 88.50   	 -66.12		
  6.59   	   5.09		 88.24   	 -50.86		
  6.61   	   5.09		 88.04   	 -35.61		
  6.63   	   5.09		 87.89   	 -20.35		
  6.65   	   5.09		 87.81   	 -15.26		
  6.67   	  10.17		 87.75   	   0.00		
  6.71   	   5.09		 87.75   	 -10.17		
  6.73   	   5.09		 87.71   	 -15.26		
  6.75   	  10.17		 87.65   	 -25.43		
  6.80   	   5.09		 87.55   	 -45.78		
  6.82   	   5.09		 87.36   	 -61.04		
  6.84   	   0.00		 87.12   	 -66.12		
  6.84   	   5.09		 86.86   	 -66.12		
  6.86   	   0.00		 86.59   	 -66.12		
  6.86   	  -5.09		 86.33   	 -50.86		
  6.84   	 -10.17		 86.12   	 -35.61		
  6.80   	 -10.17		 85.98   	 -25.43		
  6.75   	 -10.17		 85.88   	 -10.17		
  6.71   	  -5.09		 85.84   	 -15.26		
  6.69   	  -5.09		 85.78   	 -15.26		
  6.67   	  -5.09		 85.72   	 -35.61		
  6.65   	   0.00		 85.57   	 -81.38		
  6.65(E)	   5.09		 85.25   	 -71.21		
  6.67   	  10.17		 84.96   	 -76.30		
  6.71   	  15.26		 84.66   	 -76.30		
  6.78   	  15.26		 84.35   	 -20.35		
  6.84   	  20.35		 84.27   	  20.35		
  6.92   	  20.35		 84.35   	  10.17		
  7.00   	  25.43		 84.39   	 -35.61		
  7.10   	  25.43		 84.25   	 -66.12		
  7.20   	  25.43		 83.99   	 -40.69		
  7.30   	  25.43		 83.82   	  20.35		
  7.41   	  25.43		 83.91   	 106.82		
  7.51   	  20.35		 84.33   	   0.00		
  7.59   	  20.35		 84.33   	 -55.95		
  7.67   	  25.43		 84.11   	 -71.21		
  7.77   	  15.26		 83.82   	 -66.12		
  7.83   	  15.26		 83.56   	 -40.69		
  7.89   	  15.26		 83.40   	  10.17		
  7.96   	  15.26		 83.44   	  50.86		
  8.02   	  15.26		 83.64   	  45.78		
  8.08   	  10.17		 83.82   	  25.43		
  8.12   	  10.17		 83.93   	 -30.52		
  8.16   	  10.17		 83.80   	 -86.47		
  8.20   	   5.09		 83.46   	-132.25		
  8.22   	   5.09		 82.93   	-147.51		
  8.24   	   5.09		 82.34   	-147.51		
  8.26   	   5.09		 81.75   	-116.99		
  8.28   	  15.26		 81.28   	 -66.12		
  8.34   	  20.35		 81.02   	 -30.52		
  8.42   	  30.52		 80.89   	   0.00		
  8.55   	  35.61		 80.89   	  15.26		
  8.69   	  45.78		 80.96   	  25.43		
  8.87   	  61.04		 81.06   	  20.35		
  9.11   	  76.30		 81.14   	  15.26		
  9.42   	 101.73		 81.20   	 -15.26		
  9.83   	 116.99		 81.14   	 -66.12		
 10.29   	 188.20		 80.87   	-295.01		
 11.05   	 203.46		 79.69   	-157.68		
 11.86   	 228.89		 79.06   	-111.90		
 12.78   	 244.15		 78.62   	 -66.12		
 13.75   	 279.75		 78.35   	  -5.09		
 14.87   	 305.19		 78.33   	  40.69		
 16.09   	 330.62		 78.49   	  45.78		
 17.42   	 361.14		 78.68   	  35.61		
 18.86   	 391.66		 78.82   	  15.26		
 20.43   	 412.00		 78.88   	  10.17		
 22.08   	 422.18		 78.92   	   0.00		
 23.76   	 432.35		 78.92   	 -10.17		
 25.49   	 437.43		 78.88   	 -35.61		
 27.24   	 432.35		 78.74   	 -45.78		
 28.97   	 422.18		 78.56   	 -55.95		
 30.66   	 401.83		 78.33   	 -50.86		
 32.27   	 381.48		 78.13   	 -35.61		
 33.79   	 350.97		 77.99   	 -15.26		
 35.20   	 315.36		 77.92   	 -15.26		
 36.46   	 279.75		 77.86   	 -10.17		
 37.58   	 244.15		 77.82(D)	   5.09		
 38.56   	 213.63		 77.84   	  15.26		
 39.41   	 183.11		 77.90   	  45.78		
 40.14   	 147.51		 78.09   	 101.73		
 40.73   	 127.16		 78.49   	 183.11		
 41.24   	 106.82		 79.23   	 305.19		
 41.67   	  96.64		 80.45   	 457.78		
 42.05   	  81.38		 82.28   	 615.46		
 42.38   	  76.30		 84.74   	 747.71		
 42.69   	  71.21		 87.73   	 824.00		
 42.97   	  71.21		 91.03   	 803.66		
 43.26   	  71.21		 94.24   	 701.93		
 43.54   	  76.30		 97.05   	 569.68		
 43.85   	  71.21		 99.33   	 427.26		
 44.13   	  76.30		101.04   	 305.19		
 44.44   	  81.38		102.26   	 239.06		
 44.76   	  86.47		103.21   	 223.80		
 45.11   	  86.47		104.11   	 259.41		
 45.45   	  91.56		105.15   	 325.53		
 45.82   	  91.56		106.45   	 401.83		
 46.18   	 101.73		108.06   	 478.13		
 46.59   	  96.64		109.97   	 539.16		
 46.98   	 106.82		112.13   	 564.60		
 47.41   	 101.73		114.38   	 549.34		
 47.81   	 101.73		116.58   	 478.13		
 48.22   	 101.73		118.49   	 391.66		
 48.63   	 106.82		120.06   	 345.88		
 49.05   	 101.73		121.44   	 264.50		
 49.46   	  96.64		122.50   	 188.20		
 49.85   	 101.73		123.25   	 147.51		
 50.25   	  91.56		123.84   	 127.16		
 50.62   	  91.56		124.35   	 101.73		
 50.99   	  81.38		124.76   	  81.38		
 51.31   	  76.30		125.09   	  66.12		
 51.62   	  61.04		125.35   	  50.86		
 51.86   	  50.86		125.55   	  25.43		
 52.06   	  50.86		125.66   	   5.09		
 52.27   	  50.86		125.68(S)	 -20.35		
 52.47   	  45.78		125.59   	 -55.95		
 52.65   	  40.69		125.37   	 -61.04		
 52.82   	  45.78		125.13   	 -76.30		
 53.00   	  40.69		124.82   	 -91.56		
 53.16   	  35.61		124.46   	-101.73		
 53.31   	  30.52		124.05   	-106.82		
 53.43   	  30.52		123.62   	-101.73		
 53.55   	  25.43		123.21   	-106.82		
 53.65   	  30.52		122.79   	-101.73		
 53.77   	  20.35		122.38   	-106.82		
 53.86   	  15.26		121.95   	-116.99		
 53.92   	  15.26		121.48   	-122.07		
 53.98   	  10.17		121.00   	-122.07		
 54.02   	   5.09		120.51   	-111.90		
 54.04(S)	  -5.09		120.06   	-116.99		
 54.02   	 -15.26		119.59   	-106.82		
 53.96   	 -30.52		119.17   	-106.82		
 53.83   	 -40.69		118.74   	-101.73		
 53.67   	 -66.12		118.33   	-101.73		
 53.41   	 -81.38		117.92   	 -91.56		
 53.08   	-111.90		117.56   	 -91.56		
 52.63   	-132.25		117.19   	 -96.64		
 52.11   	-167.85		116.81   	-111.90		
 51.43   	-193.29		116.36   	-142.42		
 50.66   	-218.72		115.79   	-152.59		
 49.79   	-249.24		115.18   	-178.03		
 48.79   	-279.75		114.47   	-188.20		
 47.67   	-315.36		113.71   	-203.46		
 46.41   	-340.79		112.90   	-208.54		
 45.05   	-361.14		112.06   	-223.80		
 43.60   	-386.57		111.17   	-213.63		
 42.05   	-401.83		110.31   	-244.15		
 40.45   	-412.00		109.34   	-310.27		
 38.80   	-422.18		108.10   	-315.36		
 37.11   	-417.09		106.84   	-310.27		
 35.44   	-427.26		105.59   	-320.45		
 33.73   	-422.18		104.31   	-295.01		
 32.04   	-422.18		103.13   	-269.58		
 30.36   	-417.09		102.05   	-228.89		
 28.69   	-412.00		101.14   	-183.11		
 27.04   	-401.83		100.41   	-142.42		
 25.43   	-401.83		 99.84   	 -91.56		
 23.82   	-386.57		 99.47   	 -66.12		
 22.28   	-376.40		 99.21   	 -55.95		
 20.77   	-366.22		 98.98   	 -66.12		
 19.31   	-345.88		 98.72   	 -86.47		
 17.92   	-335.71		 98.37   	-116.99		
 16.58   	-315.36		 97.90   	-142.42		
 15.32   	-310.27		 97.33   	-157.68		
 14.08   	-300.10		 96.70   	-162.77		
 12.88   	-279.75		 96.05   	-157.68		
 11.76   	-269.58		 95.42   	-122.07		
 10.68   	-244.15		 94.93   	 -96.64		
  9.70   	-223.80		 94.55   	 -66.12		
  8.81   	-198.37		 94.28   	 -50.86		
  8.02   	-183.11		 94.08   	 -30.52		
  7.28   	-157.68		 93.96   	 -20.35		
  6.65   	-137.33		 93.88   	 -15.26		
  6.10   	-122.07		 93.81   	 -15.26		
  5.62   	-106.82		 93.75   	 -25.43		
  5.19   	 -86.47		 93.65   	 -30.52		
  4.84   	 -76.30		 93.53   	 -35.61		
  4.54   	 -61.04		 93.39   	 -40.69		
  4.29   	 -50.86		 93.22   	 -50.86		
  4.09   	 -45.78		 93.02   	 -45.78		
  3.91   	 -35.61		 92.84   	 -30.52		
  3.76   	 -35.61		 92.72   	 -15.26		
  3.62   	 -25.43		 92.65   	  -5.09		
  3.52   	 -20.35		 92.63   	  -5.09		
  3.44   	  -5.09		 92.61   	   0.00		
  3.42(D)	   5.09		 92.61   	  -5.09		
  3.44   	  10.17		 92.59   	  -5.09		
  3.48   	  15.26		 92.57   	 -15.26		
  3.54   	  10.17		 92.51   	 -15.26		
  3.58   	  15.26		 92.45   	 -25.43		
  3.64   	  15.26		 92.35   	 -40.69		
  3.70   	  15.26		 92.19   	 -40.69		
  3.76   	  15.26		 92.02   	 -40.69		
  3.83   	  10.17		 91.86   	 -45.78		
  3.87   	  15.26		 91.68   	 -40.69		
  3.93   	  10.17		 91.52   	 -35.61		
  3.97   	  15.26		 91.37   	 -25.43		
  4.03   	  15.26		 91.27   	 -25.43		
  4.09   	  15.26		 91.17   	 -20.35		
  4.15   	  15.26		 91.09   	 -25.43		
  4.21   	  15.26		 90.99   	 -25.43		
  4.27   	  10.17		 90.88   	 -25.43		
  4.31   	  15.26		 90.78   	 -40.69		
  4.37   	  15.26		 90.62   	 -45.78		
  4.44   	  15.26		 90.44   	 -45.78		
  4.50   	   5.09		 90.25   	 -55.95		
  4.52   	  10.17		 90.03   	 -55.95		
  4.56   	   5.09		 89.81   	 -50.86		
  4.58   	  10.17		 89.60   	 -40.69		
  4.62   	   5.09		 89.44   	 -40.69		
  4.64   	   0.00		 89.28   	 -45.78		
  4.64   	   5.09		 89.09   	 -45.78		
  4.66   	   5.09		 88.91   	 -35.61		
  4.68   	   0.00		 88.77   	 -40.69		
  4.68   	  -5.09		 88.61   	 -40.69		
  4.66   	  -5.09		 88.44   	 -45.78		
  4.64   	 -10.17		 88.26   	 -50.86		
  4.60   	 -10.17		 88.06   	 -61.04		
  4.56   	  -5.09		 87.81   	 -55.95		
  4.54   	 -10.17		 87.59   	 -55.95		
  4.50   	  -5.09		 87.36   	 -50.86		
  4.48   	   0.00		 87.16   	 -45.78		
  4.48   	   0.00		 86.98   	 -40.69		
  4.48   	   0.00		 86.82   	 -30.52		
  4.48   	   0.00		 86.69   	 -30.52		
  4.48   	   5.09		 86.57   	 -35.61		
  4.50   	   5.09		 86.43   	 -30.52		
  4.52   	   0.00		 86.31   	 -40.69		
  4.52   	   0.00		 86.14   	 -50.86		
  4.52   	  -5.09		 85.94   	 -61.04		
  4.50   	  -5.09		 85.70   	 -66.12		
  4.48   	  -5.09		 85.43   	 -66.12		
  4.46   	  -5.09		 85.17   	 -66.12		
  4.44   	  -5.09		 84.90   	 -61.04		
  4.42   	  -5.09		 84.66   	 -50.86		
  4.39   	  -5.09		 84.46   	 -35.61		
  4.37   	  -5.09		 84.31   	 -25.43		
  4.35   	  -5.09		 84.21   	 -15.26		
  4.33   	  -5.09		 84.15   	 -20.35		
  4.31   	   0.00		 84.07   	 -20.35		
  4.31   	  -5.09		 83.99   	 -25.43		
  4.29   	 -10.17		 83.89   	 -40.69		
  4.25   	  -5.09		 83.72   	 -45.78		
  4.23   	 -15.26		 83.54   	 -55.95		
  4.17   	 -15.26		 83.32   	 -61.04		
  4.11   	 -10.17		 83.07   	 -50.86		
  4.07   	 -10.17		 82.87   	 -55.95		
  4.03   	 -15.26		 82.64   	 -55.95		
  3.97   	 -15.26		 82.42   	 -45.78		
  3.91   	 -15.26		 82.24   	 -40.69		
  3.85   	 -10.17		 82.07   	 -20.35		
  3.80   	 -10.17		 81.99   	 -10.17		
  3.76   	  -5.09		 81.95   	  -5.09		
  3.74   	  -5.09		 81.93   	 -10.17		
  3.72   	  -5.09		 81.89   	 -25.43		
  3.70(E)	  10.17		 81.79   	 -35.61		
  3.74   	  10.17		 81.65   	 -50.86		
  3.78   	  15.26		 81.44   	 -55.95		
  3.85   	  25.43		 81.22   	 -55.95		
  3.95   	  20.35		 81.00   	 -61.04		
  4.03   	  30.52		 80.75   	 -45.78		
  4.15   	  30.52		 80.57   	 -40.69		
  4.27   	  35.61		 80.41   	 -25.43		
  4.42   	  30.52		 80.30   	  -5.09		
  4.54   	  40.69		 80.28   	  10.17		
  4.70   	  35.61		 80.33   	  15.26		
  4.84   	  35.61		 80.39   	   5.09		
  4.98   	  30.52		 80.41   	 -10.17		
  5.11   	  25.43		 80.37   	 -25.43		
  5.21   	  20.35		 80.26   	 -45.78		
  5.29   	  20.35		 80.08   	 -55.95		
  5.37   	  15.26		 79.86   	 -61.04		
  5.43   	  10.17		 79.61   	 -55.95		
  5.47   	   5.09		 79.39   	 -45.78		
  5.49   	   0.00		 79.21   	 -35.61		
  5.49   	   0.00		 79.06   	 -30.52		
  5.49   	   5.09		 78.94   	 -20.35		
  5.51   	   0.00		 78.86   	 -10.17		
  5.51   	  10.17		 78.82   	  -5.09		
  5.55   	  10.17		 78.80   	  -5.09		
  5.60   	  15.26		 78.78   	 -15.26		
  5.66   	  25.43		 78.72   	 -30.52		
  5.76   	  35.61		 78.60   	 -45.78		
  5.90   	  45.78		 78.41   	 -55.95		
  6.08   	  55.95		 78.19   	 -66.12		
  6.31   	  71.21		 77.92   	 -66.12		
  6.59   	  86.47		 77.66   	 -66.12		
  6.94   	 106.82		 77.40   	 -55.95		
  7.37   	 132.25		 77.17   	 -40.69		
  7.89   	 198.37		 77.01   	 -71.21		
  8.69   	 218.72		 76.72   	 -25.43		
  9.56   	 239.06		 76.62   	 -30.52		
 10.52   	 259.41		 76.50   	 -40.69		
 11.56   	 284.84		 76.34   	 -45.78		
 12.70   	 300.10		 76.15   	 -50.86		
 13.90   	 325.53		 75.95   	 -55.95		
 15.20   	 340.79		 75.73   	 -55.95		
 16.56   	 361.14		 75.50   	 -61.04		
 18.01   	 386.57		 75.26   	 -45.78		
 19.55   	 401.83		 75.08   	 -30.52		
 21.16   	 437.43		 74.95   	 -20.35		
 22.91   	 473.04		 74.87   	   5.09		
 24.80   	 478.13		 74.89   	  15.26		
 26.71   	 437.43		 74.95   	  20.35		
 28.46   	 386.57		 75.04   	  10.17		
 30.01   	 361.14		 75.08   	 -15.26		
 31.45   	 325.53		 75.01   	 -30.52		
 32.76   	 284.84		 74.89   	 -50.86		
 33.90   	 244.15		 74.69   	 -55.95		
 34.87   	 208.54		 74.47   	 -66.12		
 35.71   	 188.20		 74.20   	 -45.78		
 36.46   	 157.68		 74.02   	 -10.17		
 37.09   	 132.25		 73.98(D)	  50.86		
 37.62   	 116.99		 74.18   	 147.51		
 38.09   	 101.73		 74.77   	 279.75		
 38.49   	  91.56		 75.89   	 437.43		
 38.86   	  81.38		 77.64   	 600.20		
 39.19   	  81.38		 80.04   	 742.62		
 39.51   	  76.30		 83.01   	 818.92		
 39.82   	  81.38		 86.29   	 808.75		
 40.14   	  81.38		 89.52   	 727.36		
 40.47   	  86.47		 92.43   	 584.94		
 40.81   	  86.47		 94.77   	 422.18		
 41.16   	  91.56		 96.46   	 284.84		
 41.53   	  96.64		 97.60   	 193.29		
 41.91   	  96.64		 98.37   	 101.73		
 42.30   	 111.90		 98.78   	  35.61		
 42.75   	 127.16		 98.92   	 305.19		
 43.26   	 132.25		100.14   	 539.16		
 43.78   	 111.90		102.30   	 534.08		
 44.23   	 111.90		104.43   	 620.55		
 44.68   	 116.99		106.92   	 630.72		
 45.15   	 116.99		109.44   	 534.08		
 45.62   	 111.90		111.58   	 447.61		
 46.06   	 106.82		113.37   	 376.40		
 46.49   	 111.90		114.87   	 305.19		
 46.94   	 106.82		116.09   	 239.06		
 47.37   	 106.82		117.05   	 198.37		
 47.79   	 101.73		117.84   	 167.85		
 48.20   	 101.73		118.51   	 142.42		
 48.61   	  96.64		119.08   	 137.33		
 48.99   	  86.47		119.63   	 137.33		
 49.34   	  86.47		120.18   	 142.42		
 49.68   	  86.47		120.75   	 122.07		
 50.03   	  76.30		121.24   	  81.38		
 50.34   	  71.21		121.57   	  45.78		
 50.62   	  71.21		121.75   	  20.35		
 50.91   	  61.04		121.83(S)	 -30.52		
 51.15   	  61.04		121.71   	 -66.12		
 51.39   	  55.95		121.44   	 -91.56		
 51.62   	  50.86		121.08   	-111.90		
 51.82   	  45.78		120.63   	-122.07		
 52.00   	  45.78		120.14   	 -96.64		
 52.19   	  40.69		119.76   	 -96.64		
 52.35   	  35.61		119.37   	 -86.47		
 52.49   	  35.61		119.02   	 -71.21		
 52.63   	  30.52		118.74   	 -71.21		
 52.76   	  20.35		118.45   	 -81.38		
 52.84   	  20.35		118.13   	 -91.56		
 52.92   	  20.35		117.76   	 -96.64		
 53.00   	  10.17		117.37   	 -91.56		
 53.04   	   5.09		117.01   	-101.73		
 53.06(S)	   0.00		116.60   	-127.16		
 53.06   	 -10.17		116.09   	-132.25		
 53.02   	 -20.35		115.56   	-127.16		
 52.94   	 -35.61		115.06   	-101.73		
 52.80   	 -50.86		114.65   	 -86.47		
 52.59   	 -66.12		114.30   	 -71.21		
 52.33   	 -91.56		114.02   	 -61.04		
 51.96   	-106.82		113.77   	 -71.21		
 51.54   	-137.33		113.49   	 -81.38		
 50.99   	-162.77		113.16   	-106.82		
 50.34   	-193.29		112.74   	-127.16		
 49.56   	-218.72		112.23   	-152.59		
 48.69   	-249.24		111.62   	-167.85		
 47.69   	-289.93		110.95   	-198.37		
 46.53   	-320.45		110.15   	-208.54		
 45.25   	-340.79		109.32   	-223.80		
 43.89   	-366.22		108.42   	-244.15		
 42.42   	-391.66		107.45   	-244.15		
 40.85   	-406.92		106.47   	-249.24		
 39.23   	-422.18		105.47   	-244.15		
 37.54   	-422.18		104.50   	-254.32		
 35.85   	-432.35		103.48   	-259.41		
 34.12   	-437.43		102.44   	-249.24		
 32.37   	-427.26		101.44   	-233.98		
 30.66   	-422.18		100.51   	-223.80		
 28.97   	-417.09		 99.61   	-193.29		
 27.30   	-406.92		 98.84   	-152.59		
 25.68   	-386.57		 98.23   	-101.73		
 24.13   	-376.40		 97.82   	 -50.86		
 22.62   	-361.14		 97.62   	 -40.69		
 21.18   	-340.79		 97.46   	 -35.61		
 19.82   	-330.62		 97.31   	 -50.86		
 18.49   	-310.27		 97.11   	 -81.38		
 17.25   	-295.01		 96.78   	-116.99		
 16.07   	-274.67		 96.32   	-132.25		
 14.97   	-259.41		 95.79   	-132.25		
 13.94   	-239.06		 95.26   	-132.25		
 12.98   	-228.89		 94.73   	-122.07		
 12.07   	-203.46		 94.24   	-101.73		
 11.25   	-193.29		 93.83   	 -86.47		
 10.48   	-178.03		 93.49   	 -71.21		
  9.77   	-162.77		 93.20   	 -61.04		
  9.11   	-152.59		 92.96   	 -40.69		
  8.50   	-137.33		 92.80   	 -20.35		
  7.96   	-127.16		 92.72   	  -5.09		
  7.45   	-116.99		 92.70   	   5.09		
  6.98   	-106.82		 92.72   	  -5.09		
  6.55   	 -96.64		 92.70   	 -15.26		
  6.16   	 -86.47		 92.63   	 -25.43		
  5.82   	 -81.38		 92.53   	 -30.52		
  5.49   	 -71.21		 92.41   	 -35.61		
  5.21   	 -71.21		 92.27   	 -35.61		
  4.92   	 -71.21		 92.13   	 -25.43		
  4.64   	 -66.12		 92.02   	 -20.35		
  4.37   	 -61.04		 91.94   	 -20.35		
  4.13   	 -61.04		 91.86   	 -10.17		
  3.89   	 -50.86		 91.82   	  -5.09		
  3.68   	 -55.95		 91.80   	   5.09		
  3.46   	 -50.86		 91.82   	   5.09		
  3.26   	 -45.78		 91.84   	   0.00		
  3.07   	 -45.78		 91.84   	 -10.17		
  2.89   	 -30.52		 91.80   	 -20.35		
  2.77   	 -25.43		 91.72   	 -30.52		
  2.67   	 -15.26		 91.60   	 -40.69		
  2.60   	  -5.09		 91.43   	 -40.69		
  2.58(D)	   5.09		 91.27   	 -55.95		
  2.60   	  15.26		 91.05   	 -50.86		
  2.67   	  15.26		 90.84   	 -50.86		
  2.73   	  25.43		 90.64   	 -40.69		
  2.83   	  25.43		 90.48   	 -25.43		
  2.93   	  30.52		 90.38   	 -25.43		
  3.05   	  30.52		 90.27   	 -20.35		
  3.17   	  30.52		 90.19   	 -15.26		
  3.30   	  35.61		 90.13   	 -15.26		
