WITTCASE NUMBER: HA002118
SAMPLE NUMBER:   17
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  MPA     	  MPA'		  FA     	  FA'		
 29.44   	 -10.17		 79.47   	 106.82		
 29.40   	 -10.17		 79.90   	  86.47		
 29.36   	 -15.26		 80.24   	  66.12		
 29.30   	 -20.35		 80.51   	  45.78		
 29.22   	 -20.35		 80.69   	  25.43		
 29.14   	 -20.35		 80.79   	  15.26		
 29.05   	 -25.43		 80.85(S)	   0.00		
 28.95   	 -25.43		 80.85   	  -5.09		
 28.85   	 -35.61		 80.83   	 -10.17		
 28.71   	 -35.61		 80.79   	 -25.43		
 28.57   	 -40.69		 80.69   	 -30.52		
 28.40   	 -50.86		 80.57   	 -40.69		
 28.20   	 -50.86		 80.41   	 -50.86		
 28.00   	 -50.86		 80.20   	 -50.86		
 27.79   	 -55.95		 80.00   	 -55.95		
 27.57   	 -55.95		 79.78   	 -55.95		
 27.34   	 -55.95		 79.55   	 -66.12		
 27.12   	 -55.95		 79.29   	 -71.21		
 26.90   	 -55.95		 79.00   	 -81.38		
 26.67   	 -66.12		 78.68   	 -91.56		
 26.41   	 -76.30		 78.31   	 -91.56		
 26.10   	 -81.38		 77.94   	 -96.64		
 25.78   	-101.73		 77.56   	 -96.64		
 25.37   	-132.25		 77.17   	-101.73		
 24.84   	-172.94		 76.76   	 -96.64		
 24.15   	-213.63		 76.38   	 -96.64		
 23.30   	-198.37		 75.99   	-101.73		
 22.50   	-127.16		 75.58   	-101.73		
 21.99   	 -91.56		 75.18   	-111.90		
 21.63   	 -96.64		 74.73   	-116.99		
 21.24   	 -61.04		 74.26   	-127.16		
 21.00   	 -30.52		 73.75   	-137.33		
 20.87   	 -20.35		 73.20   	-142.42		
 20.79   	  -5.09		 72.63   	-152.59		
 20.77   	  15.26		 72.02   	-157.68		
 20.83   	  25.43		 71.39   	-167.85		
 20.94   	  25.43		 70.72   	-178.03		
 21.04   	  20.35		 70.01   	-178.03		
 21.12   	  15.26		 69.30   	-178.03		
 21.18   	  15.26		 68.59   	-178.03		
 21.24   	  15.26		 67.87   	-167.85		
 21.30   	   5.09		 67.20   	-152.59		
 21.32   	   0.00		 66.59   	-137.33		
 21.32   	  -5.09		 66.04   	-122.07		
 21.30   	 -25.43		 65.55   	-106.82		
 21.20   	 -25.43		 65.13   	-111.90		
 21.10   	 -35.61		 64.68   	-106.82		
 20.96   	 -40.69		 64.25   	-111.90		
 20.79   	 -45.78		 63.80   	-116.99		
 20.61   	 -55.95		 63.34   	-116.99		
 20.39   	 -55.95		 62.87   	-111.90		
 20.16   	 -55.95		 62.42   	-111.90		
 19.94   	 -55.95		 61.97   	-106.82		
 19.72   	 -55.95		 61.55   	-101.73		
 19.49   	 -55.95		 61.14   	 -91.56		
 19.27   	 -50.86		 60.77   	 -81.38		
 19.06   	 -40.69		 60.45   	 -76.30		
 18.90   	 -35.61		 60.14   	 -66.12		
 18.76   	 -25.43		 59.88   	 -66.12		
 18.66   	 -15.26		 59.61   	 -66.12		
 18.60   	  -5.09		 59.35   	 -66.12		
 18.58   	   0.00		 59.08   	 -66.12		
 18.58   	   0.00		 58.82   	 -71.21		
 18.58   	  -5.09		 58.53   	 -66.12		
 18.56   	  -5.09		 58.27   	 -71.21		
 18.54   	 -15.26		 57.99   	 -61.04		
 18.47   	 -25.43		 57.74   	 -66.12		
 18.37   	 -25.43		 57.48   	 -55.95		
 18.27   	 -35.61		 57.25   	 -61.04		
 18.13   	 -30.52		 57.01   	 -55.95		
 18.01   	 -40.69		 56.79   	 -55.95		
 17.84   	 -45.78		 56.56   	 -55.95		
 17.66   	 -45.78		 56.34   	 -61.04		
 17.48   	 -45.78		 56.09   	 -55.95		
 17.29   	 -45.78		 55.87   	 -55.95		
 17.11   	 -45.78		 55.65   	 -55.95		
 16.93   	 -45.78		 55.42   	 -55.95		
 16.74   	 -35.61		 55.20   	 -61.04		
 16.60   	 -35.61		 54.95   	 -55.95		
 16.46   	 -35.61		 54.73   	 -61.04		
 16.32   	 -30.52		 54.49   	 -61.04		
 16.20   	 -30.52		 54.24   	 -61.04		
 16.07   	 -30.52		 54.00   	 -61.04		
 15.95   	 -30.52		 53.75   	 -55.95		
 15.83   	 -25.43		 53.53   	 -50.86		
 15.73   	 -20.35		 53.33   	 -50.86		
 15.65   	 -20.35		 53.12   	 -50.86		
 15.56   	 -20.35		 52.92   	 -45.78		
 15.48   	 -15.26		 52.74   	 -55.95		
 15.42   	 -20.35		 52.51   	 -55.95		
 15.34   	 -20.35		 52.29   	 -55.95		
 15.26   	 -15.26		 52.06   	 -55.95		
 15.20   	 -20.35		 51.84   	 -55.95		
 15.12   	 -20.35		 51.62   	 -55.95		
 15.04   	 -20.35		 51.39   	 -50.86		
 14.95   	 -25.43		 51.19   	 -45.78		
 14.85   	 -20.35		 51.01   	 -50.86		
 14.77   	 -20.35		 50.80   	 -50.86		
 14.69   	 -25.43		 50.60   	 -40.69		
 14.59   	 -25.43		 50.44   	 -40.69		
 14.49   	 -25.43		 50.27   	 -40.69		
 14.38   	 -25.43		 50.11   	 -40.69		
 14.28   	 -25.43		 49.95   	 -40.69		
 14.18   	 -25.43		 49.79   	 -40.69		
 14.08   	 -25.43		 49.62   	 -45.78		
 13.98   	 -25.43		 49.44   	 -45.78		
 13.88   	 -25.43		 49.26   	 -50.86		
 13.77   	 -20.35		 49.05   	 -45.78		
 13.69   	 -25.43		 48.87   	 -40.69		
 13.59   	 -20.35		 48.71   	 -45.78		
 13.51   	 -25.43		 48.52   	 -40.69		
 13.41   	 -15.26		 48.36   	 -40.69		
 13.35   	 -20.35		 48.20   	 -45.78		
 13.27   	 -20.35		 48.02   	 -45.78		
 13.18   	 -15.26		 47.83   	 -45.78		
 13.12   	 -20.35		 47.65   	 -45.78		
 13.04   	 -15.26		 47.47   	 -40.69		
 12.98   	 -15.26		 47.30   	 -30.52		
 12.92   	 -20.35		 47.18   	 -25.43		
 12.84   	 -15.26		 47.08   	 -25.43		
 12.78   	 -15.26		 46.98   	 -25.43		
 12.72   	 -10.17		 46.88   	 -30.52		
 12.68   	 -15.26		 46.75   	 -35.61		
 12.61   	 -15.26		 46.61   	 -45.78		
 12.55   	 -15.26		 46.43   	 -50.86		
 12.49   	 -15.26		 46.23   	 -45.78		
 12.43   	 -20.35		 46.04   	 -45.78		
 12.35   	 -15.26		 45.86   	 -35.61		
 12.29   	 -10.17		 45.72   	 -40.69		
 12.25   	 -10.17		 45.55   	 -30.52		
 12.21   	  -5.09		 45.43   	 -35.61		
 12.19   	  -5.09		 45.29   	 -30.52		
 12.17   	  -5.09		 45.17   	 -35.61		
 12.15   	  -5.09		 45.03   	 -30.52		
 12.13   	  -5.09		 44.90   	 -35.61		
 12.11   	  -5.09		 44.76   	 -30.52		
 12.09   	 -10.17		 44.64   	 -30.52		
 12.04   	  -5.09		 44.52   	 -30.52		
 12.02   	  -5.09		 44.39   	 -25.43		
 12.00   	 -10.17		 44.29   	 -30.52		
 11.96   	 -10.17		 44.17   	 -30.52		
 11.92   	 -10.17		 44.05   	 -30.52		
 11.88   	 -15.26		 43.93   	 -35.61		
 11.82   	 -15.26		 43.78   	 -30.52		
 11.76   	 -15.26		 43.66   	 -30.52		
 11.70   	 -20.35		 43.54   	 -30.52		
 11.62   	 -15.26		 43.42   	 -35.61		
 11.56   	 -20.35		 43.28   	 -30.52		
 11.48   	 -15.26		 43.15   	 -35.61		
 11.41   	 -10.17		 43.01   	 -30.52		
 11.37   	  -5.09		 42.89   	 -30.52		
 11.35(D)	   0.00		 42.77   	 -30.52		
 11.35   	   0.00		 42.64   	 -30.52		
 11.35   	   5.09		 42.52   	 -25.43		
 11.37   	   0.00		 42.42   	 -30.52		
 11.37   	   5.09		 42.30   	 -25.43		
 11.39   	   0.00		 42.20   	 -25.43		
 11.39   	  10.17		 42.10   	 -20.35		
 11.43   	  35.61		 42.01   	 -25.43		
 11.58   	  71.21		 41.91   	 -20.35		
 11.86   	  86.47		 41.83   	 -15.26		
 12.21   	  50.86		 41.77   	 -20.35		
 12.41   	 -20.35		 41.69   	 -25.43		
 12.33   	 -35.61		 41.59   	 -25.43		
 12.19   	  15.26		 41.49   	 -30.52		
 12.25   	  55.95		 41.36   	 -30.52		
 12.47   	 111.90		 41.24   	 -25.43		
 12.92   	 172.94		 41.14   	 -15.26		
 13.61   	 208.54		 41.08   	 -10.17		
 14.45   	 213.63		 41.04   	 -10.17		
 15.30   	 223.80		 41.00   	 -15.26		
 16.20   	 244.15		 40.94   	 -20.35		
 17.17   	 249.24		 40.85   	 -30.52		
 18.17   	 239.06		 40.73   	 -35.61		
 19.13   	 218.72		 40.59   	 -45.78		
 20.00   	 188.20		 40.41   	 -40.69		
 20.75   	 152.59		 40.24   	 -40.69		
 21.36   	 116.99		 40.08   	 -30.52		
 21.83   	  86.47		 39.96   	 -25.43		
 22.18   	  71.21		 39.86   	  -5.09		
 22.46   	  61.04		 39.84(D)	   5.09		
 22.71   	  50.86		 39.86   	  25.43		
 22.91   	  40.69		 39.96   	  45.78		
 23.07   	  40.69		 40.14   	  71.21		
 23.23   	  50.86		 40.43   	 111.90		
 23.44   	  50.86		 40.87   	 157.68		
 23.64   	  55.95		 41.51   	 198.37		
 23.87   	  71.21		 42.30   	 244.15		
 24.15   	  76.30		 43.28   	 269.58		
 24.46   	  81.38		 44.35   	 279.75		
 24.78   	  86.47		 45.47   	 284.84		
 25.13   	  91.56		 46.61   	 269.58		
 25.49   	  91.56		 47.69   	 259.41		
 25.86   	  86.47		 48.73   	 259.41		
 26.21   	  81.38		 49.77   	 259.41		
 26.53   	  76.30		 50.80   	 269.58		
 26.84   	  71.21		 51.88   	 289.93		
 27.12   	  55.95		 53.04   	 310.27		
 27.34   	  45.78		 54.28   	 325.53		
 27.53   	  35.61		 55.58   	 340.79		
 27.67   	  30.52		 56.95   	 340.79		
 27.79   	  20.35		 58.31   	 350.97		
 27.87   	  15.26		 59.71   	 356.05		
 27.93   	  10.17		 61.14   	 356.05		
 27.98   	  10.17		 62.56   	 356.05		
 28.02   	   5.09		 63.99   	 356.05		
 28.04(S)	   0.00		 65.41   	 345.88		
 28.04   	   0.00		 66.80   	 335.71		
 28.04   	   0.00		 68.14   	 320.45		
 28.04   	   0.00		 69.42   	 300.10		
 28.04   	  -5.09		 70.62   	 284.84		
 28.02   	   0.00		 71.76   	 259.41		
 28.02   	  -5.09		 72.80   	 244.15		
 28.00   	  -5.09		 73.77   	 223.80		
 27.98   	  -5.09		 74.67   	 208.54		
 27.96   	 -10.17		 75.50   	 193.29		
 27.91   	 -20.35		 76.28   	 178.03		
 27.83   	 -20.35		 76.99   	 162.77		
 27.75   	 -20.35		 77.64   	 152.59		
 27.67   	 -25.43		 78.25   	 132.25		
 27.57   	 -30.52		 78.78   	 111.90		
 27.45   	 -25.43		 79.23   	  96.64		
 27.34   	 -20.35		 79.61   	  76.30		
 27.26   	 -15.26		 79.92   	  61.04		
 27.20   	 -15.26		 80.16   	  45.78		
 27.14   	 -10.17		 80.35   	  25.43		
 27.10   	 -15.26		 80.45   	  10.17		
 27.04   	 -20.35		 80.49(S)	 -10.17		
 26.96   	 -30.52		 80.45   	 -20.35		
 26.84   	 -35.61		 80.37   	 -25.43		
 26.69   	 -45.78		 80.26   	 -30.52		
 26.51   	 -50.86		 80.14   	 -40.69		
 26.31   	 -50.86		 79.98   	 -45.78		
 26.10   	 -55.95		 79.80   	 -55.95		
 25.88   	 -55.95		 79.57   	 -61.04		
 25.66   	 -61.04		 79.33   	 -66.12		
 25.41   	 -66.12		 79.06   	 -71.21		
 25.15   	 -66.12		 78.78   	 -71.21		
 24.88   	 -66.12		 78.49   	 -76.30		
 24.62   	 -81.38		 78.19   	 -86.47		
 24.29   	 -91.56		 77.84   	 -91.56		
 23.93   	-106.82		 77.48   	 -91.56		
 23.50   	-122.07		 77.11   	-101.73		
 23.01   	-142.42		 76.70   	-106.82		
 22.44   	-157.68		 76.28   	-106.82		
 21.81   	-193.29		 75.85   	-106.82		
 21.04   	-183.11		 75.42   	-111.90		
 20.31   	-127.16		 74.97   	-106.82		
 19.80   	 -91.56		 74.55   	-111.90		
 19.43   	 -91.56		 74.10   	-116.99		
 19.06   	 -55.95		 73.63   	-111.90		
 18.84   	 -15.26		 73.18   	-122.07		
 18.78   	 -20.35		 72.70   	-122.07		
 18.70   	 -25.43		 72.21   	-137.33		
 18.60   	 -20.35		 71.66   	-147.51		
 18.51   	 -10.17		 71.07   	-162.77		
 18.47   	 -10.17		 70.42   	-178.03		
 18.43   	  -5.09		 69.70   	-188.20		
 18.41   	   0.00		 68.95   	-188.20		
 18.41   	   5.09		 68.20   	-183.11		
 18.43   	  15.26		 67.47   	-178.03		
 18.49   	  15.26		 66.75   	-152.59		
 18.56   	  25.43		 66.14   	-142.42		
 18.66   	  20.35		 65.57   	-122.07		
 18.74   	  20.35		 65.09   	-111.90		
 18.82   	  15.26		 64.64   	-106.82		
 18.88   	  -5.09		 64.21   	-106.82		
 18.86   	 -15.26		 63.78   	-106.82		
 18.80   	 -25.43		 63.36   	-111.90		
 18.70   	 -40.69		 62.91   	-111.90		
 18.54   	 -50.86		 62.46   	-111.90		
 18.33   	 -55.95		 62.01   	-111.90		
 18.11   	 -55.95		 61.57   	-101.73		
 17.88   	 -66.12		 61.16   	 -96.64		
 17.62   	 -66.12		 60.77   	 -91.56		
 17.35   	 -61.04		 60.41   	 -81.38		
 17.11   	 -55.95		 60.08   	 -81.38		
 16.89   	 -50.86		 59.76   	 -71.21		
 16.68   	 -40.69		 59.47   	 -71.21		
 16.52   	 -40.69		 59.19   	 -76.30		
 16.36   	 -30.52		 58.88   	 -71.21		
 16.24   	 -25.43		 58.60   	 -81.38		
 16.13   	 -20.35		 58.27   	 -76.30		
 16.05   	 -20.35		 57.97   	 -76.30		
 15.97   	 -25.43		 57.66   	 -71.21		
 15.87   	 -25.43		 57.38   	 -66.12		
 15.77   	 -25.43		 57.11   	 -61.04		
 15.67   	 -30.52		 56.87   	 -61.04		
 15.54   	 -35.61		 56.62   	 -50.86		
 15.40   	 -35.61		 56.42   	 -50.86		
 15.26   	 -40.69		 56.22   	 -50.86		
 15.10   	 -45.78		 56.01   	 -50.86		
 14.91   	 -45.78		 55.81   	 -50.86		
 14.73   	 -40.69		 55.61   	 -55.95		
 14.57   	 -40.69		 55.38   	 -50.86		
 14.40   	 -40.69		 55.18   	 -50.86		
 14.24   	 -30.52		 54.97   	 -55.95		
 14.12   	 -20.35		 54.75   	 -50.86		
 14.04   	 -10.17		 54.55   	 -55.95		
 14.00   	 -10.17		 54.32   	 -61.04		
 13.96   	 -10.17		 54.08   	 -61.04		
 13.92   	 -20.35		 53.83   	 -61.04		
 13.84   	 -15.26		 53.59   	 -61.04		
 13.77   	 -25.43		 53.35   	 -55.95		
 13.67   	 -30.52		 53.12   	 -61.04		
 13.55   	 -30.52		 52.88   	 -55.95		
 13.43   	 -35.61		 52.65   	 -55.95		
 13.29   	 -40.69		 52.43   	 -55.95		
 13.12   	 -30.52		 52.21   	 -55.95		
 13.00   	 -35.61		 51.98   	 -55.95		
 12.86   	 -35.61		 51.76   	 -45.78		
 12.72   	 -30.52		 51.58   	 -45.78		
 12.59   	 -25.43		 51.39   	 -45.78		
 12.49   	 -30.52		 51.21   	 -45.78		
 12.37   	 -25.43		 51.03   	 -45.78		
 12.27   	 -25.43		 50.84   	 -40.69		
 12.17   	 -25.43		 50.68   	 -45.78		
 12.07   	 -20.35		 50.50   	 -45.78		
 11.98   	 -25.43		 50.32   	 -50.86		
 11.88   	 -30.52		 50.11   	 -45.78		
 11.76   	 -25.43		 49.93   	 -50.86		
 11.66   	 -25.43		 49.73   	 -50.86		
 11.56   	 -25.43		 49.52   	 -50.86		
 11.45   	 -25.43		 49.32   	 -50.86		
 11.35   	 -20.35		 49.11   	 -50.86		
 11.27   	 -20.35		 48.91   	 -45.78		
 11.19   	 -20.35		 48.73   	 -40.69		
 11.11   	 -20.35		 48.57   	 -35.61		
 11.03   	 -15.26		 48.42   	 -35.61		
 10.97   	 -15.26		 48.28   	 -35.61		
 10.91   	 -15.26		 48.14   	 -40.69		
 10.84   	 -15.26		 47.98   	 -40.69		
 10.78   	 -15.26		 47.81   	 -40.69		
 10.72   	 -10.17		 47.65   	 -45.78		
 10.68   	 -15.26		 47.47   	 -50.86		
 10.62   	 -15.26		 47.26   	 -50.86		
 10.56   	 -15.26		 47.06   	 -45.78		
 10.50   	 -15.26		 46.88   	 -45.78		
 10.44   	 -20.35		 46.69   	 -40.69		
 10.36   	 -20.35		 46.53   	 -35.61		
 10.27   	 -15.26		 46.39   	 -35.61		
 10.21   	 -15.26		 46.25   	 -30.52		
 10.15   	 -20.35		 46.12   	 -35.61		
 10.07   	 -15.26		 45.98   	 -25.43		
 10.01   	 -15.26		 45.88   	 -30.52		
  9.95   	  -5.09		 45.76   	 -30.52		
  9.93   	   0.00		 45.64   	 -35.61		
  9.93   	   0.00		 45.49   	 -35.61		
  9.93   	   5.09		 45.35   	 -35.61		
  9.95   	  10.17		 45.21   	 -35.61		
  9.99   	  10.17		 45.07   	 -35.61		
 10.03   	   0.00		 44.92   	 -30.52		
 10.03   	   0.00		 44.80   	 -35.61		
 10.03   	   0.00		 44.66   	 -30.52		
 10.03   	   0.00		 44.54   	 -35.61		
 10.03   	 -15.26		 44.39   	 -30.52		
  9.97   	  -5.09		 44.27   	 -30.52		
  9.95   	 -10.17		 44.15   	 -25.43		
  9.91   	 -10.17		 44.05   	 -25.43		
  9.87   	  -5.09		 43.95   	 -25.43		
  9.85   	 -10.17		 43.85   	 -35.61		
  9.81   	 -10.17		 43.70   	 -30.52		
  9.77   	  -5.09		 43.58   	 -40.69		
  9.75   	 -10.17		 43.42   	 -35.61		
  9.70   	 -10.17		 43.28   	 -35.61		
  9.66   	  -5.09		 43.13   	 -40.69		
  9.64   	   0.00		 42.97   	 -30.52		
  9.64   	  -5.09		 42.85   	 -30.52		
  9.62(D)	   5.09		 42.73   	 -25.43		
  9.64   	   5.09		 42.62   	 -20.35		
  9.66   	   0.00		 42.54   	 -20.35		
  9.66   	   5.09		 42.46   	 -25.43		
  9.68   	  15.26		 42.36   	 -30.52		
  9.75   	  45.78		 42.24   	 -30.52		
  9.93   	  71.21		 42.12   	 -35.61		
 10.21   	 106.82		 41.97   	 -25.43		
 10.64   	 122.07		 41.87   	 -25.43		
 11.13   	  76.30		 41.77   	 -15.26		
 11.43   	   5.09		 41.71   	 -15.26		
 11.45   	   0.00		 41.65   	 -20.35		
 11.45   	  40.69		 41.57   	 -20.35		
 11.62   	  71.21		 41.49   	 -30.52		
 11.90   	 106.82		 41.36   	 -35.61		
 12.33   	 152.59		 41.22   	 -30.52		
 12.94   	 188.20		 41.10   	 -40.69		
 13.69   	 213.63		 40.94   	 -35.61		
 14.55   	 223.80		 40.79   	 -30.52		
 15.44   	 233.98		 40.67   	 -25.43		
 16.38   	 233.98		 40.57   	 -20.35		
 17.31   	 218.72		 40.49   	 -20.35		
 18.19   	 178.03		 40.41   	 -20.35		
 18.90   	 137.33		 40.33   	 -20.35		
 19.45   	 132.25		 40.24   	 -20.35		
 19.98   	 127.16		 40.16   	 -20.35		
 20.49   	 106.82		 40.08   	 -15.26		
 20.92   	  96.64		 40.02   	 -20.35		
 21.30   	  91.56		 39.94   	 -10.17		
 21.67   	  96.64		 39.90(D)	   0.00		
 22.05   	  81.38		 39.90   	  10.17		
 22.38   	  86.47		 39.94   	  25.43		
 22.73   	  76.30		 40.04   	  50.86		
 23.03   	  81.38		 40.24   	  81.38		
 23.36   	  76.30		 40.57   	 116.99		
 23.66   	  71.21		 41.04   	 162.77		
 23.95   	  76.30		 41.69   	 198.37		
 24.25   	  71.21		 42.48   	 239.06		
 24.54   	  71.21		 43.44   	 259.41		
 24.82   	  71.21		 44.48   	 274.67		
 25.11   	  76.30		 45.57   	 274.67		
 25.41   	  71.21		 46.67   	 269.58		
 25.70   	  76.30		 47.75   	 264.50		
 26.00   	  66.12		 48.81   	 264.50		
 26.27   	  66.12		 49.87   	 259.41		
 26.53   	  55.95		 50.91   	 269.58		
 26.75   	  50.86		 51.98   	 279.75		
 26.96   	  40.69		 53.10   	 295.01		
 27.12   	  30.52		 54.28   	 310.27		
 27.24   	  30.52		 55.52   	 320.45		
 27.37   	  20.35		 56.81   	 330.62		
 27.45   	  20.35		 58.13   	 335.71		
 27.53   	  10.17		 59.47   	 330.62		
 27.57   	  10.17		 60.79   	 340.79		
 27.61   	   5.09		 62.16   	 335.71		
 27.63   	  15.26		 63.50   	 330.62		
 27.69   	  10.17		 64.82   	 325.53		
 27.73   	  10.17		 66.12   	 310.27		
 27.77   	   5.09		 67.36   	 300.10		
 27.79   	  10.17		 68.57   	 284.84		
 27.83   	  10.17		 69.70   	 264.50		
 27.87   	  10.17		 70.76   	 249.24		
 27.91   	   5.09		 71.76   	 228.89		
 27.93   	   5.09		 72.68   	 208.54		
 27.96(S)	  -5.09		 73.51   	 193.29		
 27.93   	 -10.17		 74.28   	 172.94		
 27.89   	 -25.43		 74.97   	 157.68		
 27.79   	 -25.43		 75.60   	 137.33		
 27.69   	 -30.52		 76.15   	 127.16		
 27.57   	 -30.52		 76.66   	 111.90		
 27.45   	 -40.69		 77.11   	  96.64		
 27.28   	 -40.69		 77.50   	  76.30		
 27.12   	 -45.78		 77.80   	  66.12		
 26.94   	 -45.78		 78.07   	  55.95		
 26.75   	 -40.69		 78.29   	  50.86		
 26.59   	 -35.61		 78.49   	  35.61		
 26.45   	 -30.52		 78.64   	  20.35		
 26.33   	 -35.61		 78.72(S)	   0.00		
 26.19   	 -30.52		 78.72   	 -25.43		
 26.06   	 -20.35		 78.62   	 -30.52		
 25.98   	 -10.17		 78.49   	 -40.69		
 25.94   	 -10.17		 78.33   	 -45.78		
 25.90   	 -15.26		 78.15   	 -50.86		
 25.84   	 -20.35		 77.94   	 -66.12		
 25.76   	 -35.61		 77.68   	 -71.21		
 25.62   	 -40.69		 77.40   	 -86.47		
 25.45   	 -55.95		 77.05   	 -81.38		
 25.23   	 -61.04		 76.72   	 -91.56		
 24.98   	 -66.12		 76.36   	 -96.64		
 24.72   	 -76.30		 75.97   	 -91.56		
 24.41   	 -91.56		 75.60   	-101.73		
 24.05   	-111.90		 75.20   	-106.82		
 23.60   	-137.33		 74.77   	-111.90		
 23.05   	-152.59		 74.32   	-106.82		
 22.44   	-167.85		 73.90   	-111.90		
 21.77   	-183.11		 73.45   	-101.73		
 21.04   	-152.59		 73.04   	-101.73		
 20.43   	-116.99		 72.63   	-111.90		
 19.96   	-111.90		 72.19   	-116.99		
 19.51   	 -91.56		 71.72   	-127.16		
 19.15   	 -55.95		 71.21   	-137.33		
 18.92   	 -40.69		 70.66   	-157.68		
 18.76   	 -40.69		 70.03   	-172.94		
 18.60   	 -40.69		 69.34   	-183.11		
 18.43   	 -30.52		 68.61   	-193.29		
 18.31   	 -20.35		 67.83   	-198.37		
 18.23   	 -25.43		 67.04   	-198.37		
 18.13   	 -15.26		 66.25   	-178.03		
 18.07   	  -5.09		 65.53   	-162.77		
 18.05   	   5.09		 64.88   	-147.51		
 18.07   	   5.09		 64.29   	-122.07		
 18.09   	  10.17		 63.80   	-111.90		
 18.13   	  20.35		 63.36   	 -96.64		
 18.21   	  30.52		 62.97   	-101.73		
 18.33   	  35.61		 62.56   	-101.73		
 18.47   	  35.61		 62.16   	-106.82		
 18.62   	  30.52		 61.73   	-111.90		
 18.74   	  15.26		 61.28   	-122.07		
 18.80   	  -5.09		 60.79   	-116.99		
 18.78   	 -15.26		 60.33   	-111.90		
 18.72   	 -30.52		 59.88   	-111.90		
 18.60   	 -40.69		 59.43   	 -96.64		
 18.43   	 -61.04		 59.04   	 -91.56		
 18.19   	 -71.21		 58.68   	 -81.38		
 17.90   	 -76.30		 58.35   	 -76.30		
 17.60   	 -76.30		 58.05   	 -66.12		
 17.29   	 -81.38		 57.78   	 -66.12		
 16.97   	 -76.30		 57.52   	 -66.12		
 16.66   	 -81.38		 57.25   	 -66.12		
 16.34   	 -71.21		 56.99   	 -66.12		
 16.05   	 -66.12		 56.72   	 -66.12		
 15.79   	 -55.95		 56.46   	 -66.12		
 15.56   	 -45.78		 56.20   	 -66.12		
 15.38   	 -25.43		 55.93   	 -55.95		
 15.28   	 -25.43		 55.71   	 -50.86		
 15.18   	 -20.35		 55.50   	 -55.95		
 15.10   	 -20.35		 55.28   	 -55.95		
 15.02   	 -25.43		 55.06   	 -55.95		
 14.91   	 -35.61		 54.83   	 -61.04		
 14.77   	 -35.61		 54.59   	 -61.04		
 14.63   	 -40.69		 54.34   	 -55.95		
 14.47   	 -40.69		 54.12   	 -55.95		
 14.30   	 -40.69		 53.90   	 -50.86		
 14.14   	 -40.69		 53.69   	 -45.78		
 13.98   	 -35.61		 53.51   	 -45.78		
 13.84   	 -30.52		 53.33   	 -40.69		
 13.71   	 -25.43		 53.16   	 -35.61		
 13.61   	 -25.43		 53.02   	 -40.69		
 13.51   	 -25.43		 52.86   	 -40.69		
 13.41   	 -30.52		 52.70   	 -50.86		
 13.29   	 -25.43		 52.49   	 -61.04		
 13.18   	 -30.52		 52.25   	 -55.95		
 13.06   	 -20.35		 52.02   	 -61.04		
 12.98   	 -25.43		 51.78   	 -66.12		
 12.88   	 -15.26		 51.52   	 -55.95		
 12.82   	 -15.26		 51.29   	 -50.86		
 12.76   	 -10.17		 51.09   	 -50.86		
 12.72   	 -15.26		 50.88   	 -35.61		
 12.66   	 -10.17		 50.74   	 -35.61		
 12.61   	 -20.35		 50.60   	 -40.69		
 12.53   	 -25.43		 50.44   	 -35.61		
 12.43   	 -45.78		 50.29   	 -40.69		
 12.25   	 -50.86		 50.13   	 -45.78		
 12.04   	 -45.78		 49.95   	 -45.78		
 11.86   	 -45.78		 49.77   	 -50.86		
 11.68   	 -40.69		 49.56   	 -50.86		
 11.52   	 -40.69		 49.36   	 -50.86		
 11.35   	 -35.61		 49.16   	 -55.95		
 11.21   	 -25.43		 48.93   	 -55.95		
 11.11   	 -20.35		 48.71   	 -55.95		
 11.03   	 -25.43		 48.48   	 -50.86		
 10.93   	 -15.26		 48.28   	 -45.78		
 10.86   	 -15.26		 48.10   	 -50.86		
 10.80   	 -15.26		 47.89   	 -45.78		
 10.74   	 -10.17		 47.71   	 -40.69		
 10.70   	 -15.26		 47.55   	 -40.69		
 10.64   	 -10.17		 47.39   	 -35.61		
 10.60   	 -15.26		 47.24   	 -35.61		
 10.54   	 -10.17		 47.10   	 -30.52		
 10.50   	 -10.17		 46.98   	 -30.52		
 10.46   	 -10.17		 46.86   	 -30.52		
 10.42   	 -15.26		 46.73   	 -40.69		
 10.36   	 -15.26		 46.57   	 -40.69		
 10.29   	 -15.26		 46.41   	 -40.69		
 10.23   	 -10.17		 46.25   	 -40.69		
 10.19   	 -15.26		 46.08   	 -45.78		
 10.13   	 -20.35		 45.90   	 -40.69		
 10.05   	 -15.26		 45.74   	 -40.69		
  9.99   	 -15.26		 45.57   	 -35.61		
  9.93   	 -10.17		 45.43   	 -35.61		
  9.89   	 -15.26		 45.29   	 -35.61		
  9.83   	 -10.17		 45.15   	 -30.52		
  9.79   	 -10.17		 45.03   	 -25.43		
  9.75   	  -5.09		 44.92   	 -30.52		
  9.73   	  -5.09		 44.80   	 -30.52		
  9.70   	  -5.09		 44.68   	 -30.52		
  9.68   	   5.09		 44.56   	 -35.61		
  9.70   	   0.00		 44.41   	 -35.61		
  9.70   	   5.09		 44.27   	 -35.61		
  9.73   	   5.09		 44.13   	 -35.61		
